销售BU,整合渠道,PDT描述,二级PDT描述,产品系列自定义,类型（SKU层级&打包预测）,工厂,ABC分类,整合代码,整合物料描述,单价,202101,202102,202103,202104,202105,202106,202107,202108,202109,202110,202111,202112,202201,202202,202203,202204,202205,202206,202207,202208,202209,202210,原10月预测结果
中国区,零售,室内主灯,室内装饰,流光溢彩,SKU预测(ACE06),OEM,E,521023007000,MZD820-91W-ST-流光溢彩-3500K-单圈-金色-水晶灯,1851.49999862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.186,13.524004,0.966002,1.771,0.322001,0.0,0.805002,0.161001,0.322,0.483001,0.483001,0.161,0.0,0.0,0.0
中国区,零售,室内主灯,室内装饰,流光溢彩,SKU预测(ACE06),OEM,E,521024022700,MZD620-106W-ST-流光溢彩-3500K-双层-金色-水晶灯,2648.709682535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.752257,5.527742,0.460645,0.690967,0.690968,0.0,0.460646,0.0,0.0,0.0,0.529741,0.0,0.0
中国区,零售,室内主灯,室内装饰,流光溢彩,SKU预测(ACE06),OEM,E,521024022800,MZD820-196W-ST-流光溢彩-3500K-三层-金色-水晶灯,4372.31854398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.380202,11.786249,0.380201,0.380201,1.140605,0.0,0.380202,0.380202,0.0,0.380202,0.0,0.0,0.0
中国区,零售,室内主灯,室内装饰,流光溢彩,SKU预测(ACE06),OEM,E,521024021800,MZD9332-80W-ST-流光溢彩-3500K-单圈-金色-水晶灯,1797.44999908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.6284,12.816601,10.1595,14.223301,3.126,1.8756,1.563,0.6252,2.0319,0.4689,0.9378,0.179745,0.539234,0.0,0.0
中国区,零售,室内主灯,室内装饰,流光溢彩,SKU预测(ACE06),OEM,E,521023006900,MZD620-61W-ST-流光溢彩-3500K-单圈-金色-水晶灯,1499.59999885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.301601,15.908799,6.6504,10.953595,2.3472,0.5216,0.521601,0.521599,0.9128,0.652,1.0432,0.449881,0.44988,0.599841,0.0
中国区,零售,室内主灯,室内装饰,青松,SKU预测(ACE06),OEM,E,520034020000,MZD550-36W-SD-青松-3K+57K-金色-新亚洲风,799.250002875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.251,17.722502,19.9465,10.008001,2.8495,1.876499,1.668001,2.363,2.78,3.90034,1.1815,1.8765,0.799249,1.838273,0.0
中国区,零售,室内主灯,室内装饰,青松,SKU预测(ACE06),OEM,E,520034020100,MZD450-22W-SD-青松-3K+57K-金色-新亚洲风,640.549994825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3925,12.866694,25.454886,4.678795,2.4508,2.339393,1.782398,0.3899,2.562199,2.568883,0.891199,0.614928,2.113815,0.512441,0.0
中国区,零售,室内主灯,室内装饰,四叶草,SKU预测(ACE06),OEM,E,521021005900,MZD130-13W-四叶草-3500K-金色-水晶灯,370.299997125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.706599,11.785198,9.563394,3.5742,1.159199,0.482999,1.5778,0.9338,0.547399,0.7406,0.483,0.708401,0.962781,0.222181,0.0
中国区,零售,室内主灯,室内装饰,泰西特,SKU预测(ACE06),吴江自制,C,522003002300,MB170-D3×2-泰西特-T-3000K-极简典紫,87.97547426,0.264033,0.174857,0.524579,0.437149,0.983578,0.53769,0.354089,0.966095,0.54643,0.26666,0.44152,0.44589,0.855717,0.786873,0.712551,0.81746,0.262291,0.17923,0.0918,0.17923,0.21114,0.0,0.0
中国区,零售,室内主灯,室内装饰,泰西特,SKU预测(ACE06),吴江自制,C,522003002400,MB170-D3×2-泰西特-T-3000K-极简砂黑,79.974205855,0.716888,0.0,0.478456,0.723243,0.572238,0.079477,0.0,0.401361,0.079477,0.238431,0.176174,0.388446,0.158954,0.162929,0.637143,0.0,0.079477,0.083452,0.079477,0.079477,0.0,0.095969,0.0
中国区,零售,室内主灯,室内装饰,希帕索斯,SKU预测(ACE06),吴江自制,C,521013001100,MD1250-D0.5×406-希帕索斯-3000K-UTMOST-典紫-短,1044.487510465,1.038,0.346,5.6225,5.8993,5.36992,5.8993,7.05494,12.971539,7.681199,12.905799,17.144299,13.6324,7.785,6.971898,15.275899,11.1585,14.6704,3.2005,5.7372,4.419284,6.266927,10.86267,10.444875104649999
中国区,零售,室内主灯,室内装饰,希帕索斯,SKU预测(ACE06),吴江自制,C,521013001000,MD1250-D0.5×406-希帕索斯-3000K-UTMOST-金色-短,1125.39000115,1.864,0.3728,2.9824,7.13912,3.03832,5.98344,5.62928,5.25648,5.6852,6.8036,11.12808,3.39248,5.62928,1.90128,3.3552,4.9396,6.02072,0.3728,8.094608,1.007491,2.25078,1.800625,6.7523400069
中国区,零售,室内主灯,室内装饰,希帕索斯,SKU预测(ACE06),吴江自制,C,140067859,MD1250-D0.5×406-希帕索斯-3000K-UTMOST-金色,1182.990221695,0.391881,0.39188,0.783761,0.82295,1.6459,2.880324,1.6459,2.468849,0.82295,1.6459,2.880324,1.851636,1.234425,0.82295,2.571719,0.82295,0.0,0.0,0.0,0.205737,0.0,0.118299,0.0
中国区,零售,室内主灯,室内装饰,希帕索斯,SKU预测(ACE06),吴江自制,C,520017002000,MD1250-D0.5×406-希帕索斯-3000K-UTMOST-典紫,1091.968199635,0.723456,0.090432,0.723456,1.537347,2.170369,2.893827,3.255558,1.446914,0.741542,2.188457,1.465,5.42593,0.0,1.085188,1.483086,1.446914,3.327899,1.103272,0.723457,0.0,1.747148,0.0,0.0
中国区,零售,室内主灯,室内装饰,仙人球,SKU预测(ACE06),OEM,E,523008005900,MZT120-4.5W-T-仙人球-3000K-金色-现代简约,201.25000437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.38,270.9,8.75,0.21,0.0,0.14,0.07,0.35,0.0,0.07,0.07,0.0,0.0,0.0
中国区,零售,室内主灯,室内装饰,小蘑菇,SKU预测(ACE06),OEM,E,520034020200,MZD300-25W-小蘑菇-3500K-砂白-水晶灯,354.199997815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.923999,12.1968,14.263483,2.186797,1.047198,0.461997,0.4312,0.308,0.4004,0.677599,0.369599,0.0924,0.106259,0.0,0.0
中国区,零售,室内主灯,室内装饰,小蘑菇,SKU预测(ACE06),OEM,E,520033006400,MZD200-15W-小蘑菇-3500K-砂白-水晶灯,203.550002415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.672601,17.772571,2.655,15.983098,1.8054,2.124,1.575302,1.044302,0.955801,1.153686,1.593,0.749595,1.83195,0.529231,1.0177500120749998
中国区,零售,室内主灯,室内装饰,小蘑菇,SKU预测(ACE06),OEM,E,520034020300,MZD400-32W-小蘑菇-3500K-砂白-水晶灯,487.60000138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.091196,4.748793,0.0,5.982633,1.187197,1.271999,0.466401,0.424,0.212,0.0424,0.1272,0.0,0.0,0.341321,0.0
中国区,零售,室内主灯,室内装饰,雨花石,SKU预测(ACE06),OEM,C,522019003100,MZB1420-8W-雨花石-3000K-1头-铜咖色-西式复古,248.59889825,1.832327,1.112988,7.332603,2.788636,3.069656,2.959516,1.599682,2.23272,2.096884,2.053646,2.896723,0.816311,0.670138,0.47558,0.924401,0.605287,1.204394,0.367495,0.449846,0.38273,0.522057,0.3729,0.0
中国区,零售,室内主灯,室内装饰,雨花石,SKU预测(ACE06),OEM,C,521019010300,MZD700A-46W-雨花石-3000K-6头-铜咖色-西式复古,1260.06126658,8.387886,3.965412,51.884266,32.980715,24.543793,16.451123,7.889073,7.231648,9.642198,14.930624,12.162318,7.440355,2.739259,1.972264,4.711523,2.410551,3.287111,3.067974,1.314843,1.709299,1.008049,0.504025,0.0
中国区,零售,室内主灯,室内装饰,雨花石,SKU预测(ACE06),OEM,C,520019000900,MZX550B-31W-雨花石-3000K-3+1头-铜咖色-西式复古,776.548075745,1.92931,0.12862,6.173793,8.035583,4.668869,2.228352,1.14794,0.877838,1.823197,2.430933,1.823201,0.877837,0.337629,0.270103,0.877835,0.675258,0.135052,0.472681,0.067526,0.0,0.0,0.0,0.0
中国区,零售,室内主灯,室内装饰,雨花石,SKU预测(ACE06),OEM,C,521019010500,MZD1030A-93W-雨花石-3000K-6+6头-铜咖色-西式复古,2407.302191295,14.780746,2.591712,45.295164,19.258418,26.166326,16.746451,8.163895,11.513183,8.163897,10.466532,11.931848,7.934629,3.349291,2.302641,5.023938,2.302637,2.930629,2.511968,0.627992,1.883977,1.444381,1.444382,0.0
中国区,零售,室内主灯,室内装饰,雨花石,SKU预测(ACE06),OEM,C,520019000800,MZX650A-46W-雨花石-3000K-5+1头-铜咖色-西式复古,1142.174252185,1.418852,1.324262,13.151796,22.247569,11.535157,4.596885,2.979586,1.98639,2.880265,2.284349,2.979587,1.688431,0.794556,0.794554,2.284343,0.794556,0.794557,0.198639,0.297959,0.397278,0.228435,0.342652,0.0
中国区,零售,室内主灯,室内装饰,雨花石,SKU预测(ACE06),OEM,C,521019010400,MZD800D-62W-雨花石-3000K-8头-铜咖色-西式复古,1616.22183304,8.839363,1.215344,33.063287,9.135164,12.367609,8.43246,2.684637,4.075688,4.918935,5.059476,6.745967,3.513521,1.545951,1.124326,3.513524,2.248656,2.108116,1.54595,1.124327,0.702706,0.0,0.484867,0.0
中国区,零售,室内主灯,室内装饰,雨花石,SKU预测(ACE06),OEM,C,521019010600,MZD880AA-77W-雨花石-3000K-5+5头-铜咖色-西式复古,2022.110898795,8.054951,1.674626,43.041235,48.882329,27.103653,17.432684,8.264278,3.692552,5.673342,5.450908,9.319292,5.802584,1.406685,1.758359,2.813373,2.110029,1.406688,2.285865,0.87918,0.351672,1.011056,0.202212,0.0
中国区,零售,室内主灯,室内装饰,云冰,SKU预测(ACE06),OEM,E,521021004000,MZD090-10.5W-云冰-4000K-白色-现代简约,327.750000805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.338351,0.0,4.645498,1.253996,0.228001,0.313498,0.598501,0.826499,0.513,0.313499,0.0,0.032775,0.229425,0.0
中国区,零售,室内主灯,室内装饰,云冰,SKU预测(ACE06),OEM,E,521021004200,MZD090-10.5W-云冰-4000K-蓝色-现代简约,327.750000805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.299843,0.798002,1.510498,1.282497,1.339499,0.541498,0.285,0.399,0.484498,0.286141,0.0855,0.0,0.0,0.0
中国区,零售,室内主灯,室内装饰,云冰,SKU预测(ACE06),OEM,E,521021004100,MZD090-10.5W-云冰-4000K-橙色-现代简约,327.750000805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.102845,0.142499,1.738493,0.797997,1.510495,0.484502,0.228,0.370498,0.285,0.341998,0.029356,0.0,0.06555,0.0
中国区,零售,室内主灯,室内装饰,云团,SKU预测(ACE06),OEM,E,521021005200,MZD130-13W-云团-4000K-白色-现代简约,241.500002645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.717,6.49111,1.218001,0.357,0.231004,0.063001,0.063,0.21,0.105,0.126002,0.0,0.0,0.0,0.0
中国区,零售,室内主灯,室内装饰,云团,SKU预测(ACE06),OEM,E,521021005100,MZD130-13W-云团-4000K-红色-现代简约,241.500002645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.094998,3.761107,0.735002,0.252001,0.294001,0.0,0.189,0.147001,0.063001,0.168001,0.0,0.0966,0.0,0.0
中国区,零售,室内主灯,室内装饰,云团,SKU预测(ACE06),OEM,E,521021005400,MZD130-13W-云团-4000K-蓝色-现代简约,241.500002645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.263001,8.7381,3.401999,0.315002,0.273001,0.399,0.315001,0.357001,0.273001,0.168002,0.0,0.02415,0.02415,0.0
中国区,零售,室内主灯,室内装饰,云团,SKU预测(ACE06),OEM,E,523005001600,MZT130-4.5W-T-云团-4000K-绿色-现代简约,241.500002645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.638,4.409999,1.386,0.504,0.0,0.126,0.0,0.126,0.0,0.0,0.0,0.0,0.0,0.0
中国区,零售,室内主灯,室内装饰,云团,SKU预测(ACE06),OEM,E,523005001700,MZT130-4.5W-T-云团-4000K-橙色-现代简约,241.500002645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.645999,3.276,2.394,0.126,0.0,0.126,0.0,0.126,0.0,0.0,0.0,0.0,0.1449,0.0
中国区,零售,室内主灯,室内装饰,云团,SKU预测(ACE06),OEM,E,523005001800,MZT130-4.5W-T-云团-4000K-红色-现代简约,241.500002645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.653999,0.504,2.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
中国区,零售,室内主灯,室内装饰,云团,SKU预测(ACE06),OEM,E,523005001900,MZT130-4.5W-T-云团-4000K-白色-现代简约,241.500002645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.142,4.284,1.26,0.378,0.0,0.126,0.0,0.0,0.0,0.126,0.0,0.0,0.0,0.0
中国区,零售,室内主灯,室内装饰,云团,SKU预测(ACE06),OEM,E,521021005000,MZD130-13W-云团-4000K-橙色-现代简约,241.500002645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.116005,7.961109,2.079003,0.419999,0.483003,0.084001,0.126,0.315,0.39984,0.146999,0.063001,0.0,0.0,0.0
中国区,零售,室内主灯,室内装饰,云团,SKU预测(ACE06),OEM,E,521021005300,MZD130-13W-云团-4000K-绿色-现代简约,241.500002645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.099998,7.226099,0.776999,0.231002,0.588001,0.042001,0.168,0.063,0.126001,0.042001,0.0,0.0,0.0,0.0
中国区,零售,室内主灯,室内装饰,云团,SKU预测(ACE06),OEM,E,523005002000,MZT130-4.5W-T-云团-4000K-蓝色-现代简约,241.500002645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.142,7.811999,0.881998,0.252,0.126,0.0,0.0,0.020999,0.0,0.0,0.0,0.0,0.0,0.0
中国区,零售,室内主灯,室内装饰,星宇,SKU预测(ACE06),中山自制,C,520017004900,MZD730-D0.24×216+0.02×432-WTT-星宇-6头,1678.424986545,46.314803,8.9238,259.027055,120.262802,126.030463,130.529271,35.13225,91.677315,98.408976,152.12132,84.0394,57.5043,28.001547,45.536397,80.105684,36.487498,44.069951,47.220657,23.988678,39.216762,32.561441,17.119932,50.35274959635
中国区,零售,室内主灯,室内装饰,泰特林,SKU预测(ACE06),OEM,C,521017002200,MD1315-D0.5×304-WT-泰特林-3000K-UTMOST,822.52614007,2.184547,1.227486,6.407187,7.005949,4.076869,4.335716,3.617071,5.238281,9.563786,9.264061,8.695273,6.781157,4.277813,3.109595,7.040009,5.946711,6.280488,6.473248,5.463074,2.895019,3.948125,0.987032,6.991472190595
中国区,零售,室内主灯,室内装饰,泰特林,SKU预测(ACE06),OEM,C,522017000600,MB1588-D0.5×49-泰特林-3000K-UTMOST,219.743513745,2.456753,0.200908,5.739699,1.792518,2.622355,3.154651,3.064573,2.430366,3.516795,3.446734,3.656922,3.333904,1.725189,2.202884,3.784311,1.636016,1.797981,1.225649,0.593264,1.135567,1.867822,1.406357,1.4283328393424999
中国区,零售,室内主灯,室内装饰,威柯特Ⅱ,SKU预测(ACE06),OEM,C,520017009500,MZX7562-52W-WT-威柯特Ⅱ-4000K-2+3头-砂黑-现代简约,709.661199365,5.542115,0.587712,9.586857,6.391127,4.689938,7.528583,2.591807,8.401275,8.269099,9.318166,6.479517,3.147196,2.036423,1.786643,2.653516,0.987354,0.802227,0.617098,0.493678,0.185129,0.922559,0.141932,0.0
中国区,零售,室内主灯,室内装饰,威柯特Ⅱ,SKU预测(ACE06),OEM,C,520017009400,MZX1010-105W-WT-威柯特Ⅱ-4000K-6+2头-砂黑-现代简约,1173.68999908,9.723888,0.0,26.175956,9.666054,16.43166,15.10488,8.47098,14.900761,13.06368,16.94196,13.7781,3.26592,0.40338,1.526041,5.71536,1.73502,0.40824,1.12266,0.30618,0.71442,1.643165,0.352105,0.0
中国区,零售,室内主灯,室内装饰,威柯特Ⅱ,SKU预测(ACE06),OEM,C,521017009300,MZD1055-75W-WT-威柯特Ⅱ-4000K-4+2头-砂黑-现代简约,865.726783045,3.237781,0.0,9.995978,1.580893,4.247762,4.742679,3.484273,5.721328,3.83931,6.24829,6.022451,1.505612,0.225843,0.899784,3.233482,0.225842,0.923317,0.529223,0.301123,0.301122,0.692581,0.173145,0.0
中国区,零售,室内主灯,室内装饰,威奇,SKU预测(ACE06),吴江自制,C,521024012500,MZX1098-D110WTT-威奇-3K+57K-8头-叠影金,1483.49999954,4.135716,0.0,0.129,82.211699,26.057995,18.717896,28.792802,6.836998,7.610997,9.029998,7.610996,4.256996,1.418997,1.805998,3.740995,0.774001,2.192999,0.644999,1.164866,1.6254,0.14835,0.0,0.0
中国区,零售,室内主灯,室内装饰,新威奇,SKU预测(ACE06),中山自制,C,521020002200,MZD900-D24-新威奇-4K-餐吊-叠影金,519.22499724,6.454287,0.909877,9.314644,10.294202,14.718903,15.125251,13.228951,20.859305,18.466352,29.514987,28.263899,15.957172,5.869501,9.933004,24.697054,12.596852,19.020964,15.365447,12.881747,13.400519,16.044049,7.37299,19.73054989512
中国区,零售,室内主灯,室内装饰,新威奇,SKU预测(ACE06),中山自制,C,521023001900,MZX7067-D37WTT-新威奇-3K+57K-4头-叠影金,693.104997585,5.11433,1.607196,12.85759,6.509157,9.70347,8.317257,6.629696,12.415616,13.379934,13.741558,15.790736,7.955636,2.10945,2.410795,8.015906,2.169719,5.122949,3.376323,2.773622,3.263619,2.980352,2.079314,4.15862998551
中国区,零售,室内主灯,室内装饰,新威奇,SKU预测(ACE06),中山自制,C,521024006900,MZX8080-D67WTT-新威奇-3K+57K-6头-叠影金,1096.409994595,9.724681,2.453418,10.445634,7.817878,12.394197,11.631476,6.006417,10.10604,19.067998,18.877319,18.114598,5.720396,4.766997,6.578452,11.536132,2.383498,8.675939,5.340946,1.906797,4.635427,5.372409,2.850663,6.57845996757
中国区,零售,室内主灯,室内装饰,雀羽,SKU预测(ACE06),中山自制,C,522017000100,MZB120-D2.2×1+0.4×3-雀羽-3000K/4000K/5700K,231.680694755,5.226508,0.847298,10.977963,4.190391,4.512726,5.318574,4.351557,6.124424,6.889968,7.252593,8.058444,3.787469,2.981628,5.571769,5.197699,1.934026,3.465129,1.055658,2.175779,2.330506,3.42888,1.76078,2.78016833706
中国区,零售,室内主灯,室内装饰,馨语,SKU预测(ACE06),OEM,C,140053941,MZB260-D0.1*80+D0.2*5-馨语-4000K,144.89999379,7.38,2.30544,19.961278,12.171597,11.966257,15.234838,12.182256,12.6216,10.652396,25.257526,18.972,16.307999,5.5188,9.223197,15.415192,2.5704,5.896801,2.874311,3.175199,4.87998,6.54329,0.869401,0.0
中国区,零售,室内主灯,室内装饰,欧几里德,SKU预测(ACE06),中山自制,C,520034011500,MZX500-58W-SD-欧几里德-27K+4K-白色,549.700000575,1.532489,0.0,1.0038,50.43856,16.8256,63.306316,13.48916,18.928799,17.877197,26.3856,24.856,16.347598,10.372599,7.170001,16.790466,7.8392,14.2444,12.14407,13.6708,16.47666,28.859248,14.347161,24.736500025875
中国区,零售,室内主灯,室内装饰,欧几里德,SKU预测(ACE06),中山自制,C,520034011600,MZX500-58W-SD-欧几里德-27K+4K-黑色,549.700000575,1.532489,0.0,1.3862,56.74816,58.096116,31.452398,9.655599,17.1124,25.142799,28.106402,26.863601,21.7012,10.802799,4.875599,17.590399,7.456799,8.2216,10.328623,12.7148,13.001599,15.281658,10.004535,16.491000017250002
中国区,零售,室内主灯,室内装饰,欧几里德,SKU预测(ACE06),中山自制,C,520034011300,MZX400-52W-SD-欧几里德-27K+4K-白色,423.20000414,1.179785,0.0,0.7728,39.493758,25.907199,34.599355,6.329595,18.399996,16.412797,22.595197,20.423998,19.577595,7.6544,4.047997,16.854392,6.182398,9.788799,13.321596,9.063838,15.018072,18.821361,15.869996,16.928000165599997
中国区,零售,室内主灯,室内装饰,欧几里德,SKU预测(ACE06),中山自制,C,520034011400,MZX400-52W-SD-欧几里德-27K+4K-黑色,423.20000414,1.179785,0.0,0.7728,40.89216,26.289916,27.761916,12.659196,15.087998,18.547199,25.391996,19.503998,15.897591,9.199999,4.047996,15.603195,6.697596,8.9056,10.1568,9.273599,8.762079,8.802559,13.076873,14.8120001449
中国区,零售,室内主灯,室内装饰,欧几里德,SKU预测(ACE06),中山自制,C,520034011800,MZX300-31W-SD-欧几里德-27K+4K-黑色,328.900006325,0.916917,0.0,0.6006,36.659476,17.228636,5.891599,2.345199,4.6904,6.978394,6.577999,7.264396,3.775196,2.001995,2.516792,5.777194,2.173601,1.43,1.947087,0.972398,1.065777,1.973398,1.611605,1.644500031625
中国区,零售,室内主灯,室内装饰,欧几里德,SKU预测(ACE06),中山自制,C,520034011700,MZX300-31W-SD-欧几里德-27K+4K-白色,328.900006325,0.916917,0.0,0.6006,28.754441,20.082915,8.980395,2.116398,5.662799,6.349199,9.037597,7.149996,3.489195,0.972396,1.944795,4.976395,2.745598,2.001998,3.318743,1.944796,2.551114,3.782348,3.815237,2.6312000506
中国区,零售/流通,室内主灯,室内装饰,好运来,SKU预测(ACE06),OEM,C,521024016700,MZD820-无光源-好运来-8头-黄古铜-下沉渠道,592.249996895,0.0,0.0,0.0,70.812494,13.338498,5.149994,3.501994,2.883992,3.192997,18.848990999999998,6.488994,5.613489,1.699493,2.935489,4.17149,2.420497,3.656498,3.089995,2.214495,1.287492,1.30295,3.956091,1.776749990685
中国区,零售/流通,室内主灯,室内装饰,好运来,SKU预测(ACE06),OEM,C,521023005400,MZD700-无光源-好运来-6头-黄古铜-下沉渠道,459.99999885,0.0,0.0,0.0,55.279995,11.679998,5.479998,3.039998,1.879995,1.759999,16.87999,3.399997,5.2400009999999995,1.039996,2.159998,3.359998,3.399997,1.8800000000000001,4.322399,2.279999,0.88,0.276,1.843688,1.149999997125
中国区,零售/流通,室内主灯,室内装饰,鸿图,SKU预测(ACE06),OEM,C,521024016600,MZD1060-15xMAX14+20W-鸿图-10+5头-黑配金-下沉渠道,1760.65000437,0.0,0.0,0.0,161.524079,25.87447,15.157229,9.79861,8.573784,20.668951,63.231696,26.180436999999998,31.538688999999998,17.912705,16.228609,27.098799,13.166609999999999,11.329419999999999,39.046733,4.295985,7.749944,10.035703999999999,10.0357,9.683575024035
中国区,零售/流通,室内主灯,室内装饰,鸿图,SKU预测(ACE06),OEM,C,521024016500,MZD860-8xMAX14+16W-鸿图-8头-黑配金-下沉渠道,975.20000276,0.0,0.0,0.0,90.613473,10.26613,6.448145,3.393757,4.072511,12.302382999999999,31.98621,10.772503,15.26523,8.564932,7.802566,13.144744,4.918753000000001,7.293283000000001,11.194835,2.800988,3.05302,5.2660800000000005,6.241282,3.90080001104
中国区,零售/流通,室内主灯,室内装饰,鸿图,SKU预测(ACE06),OEM,C,521023005300,MZD710-6xMAX14+12W-鸿图-6头-黑配金-下沉渠道,756.69999356,0.0,0.0,0.0,69.171885,9.279959,4.146364,1.711201,2.237722,3.948919,19.020625,4.474831,6.11972,6.316905,4.408937,5.132461,3.158461,2.829599,6.385382,1.05681,0.921216,2.4214390000000003,1.664739,1.1350499903400002
中国区,零售,室内主灯,室内装饰,星宇,SKU预测(ACE06),中山自制,E,521024026000,MZD1120-D156-WTT-星宇PRO-30K+57K-14头,3794.99999701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171.9597,17.489996,22.439998,33.016501,29.221504,30.359999976079997
中国区,零售,室内主灯,室内装饰,兰馨,SKU预测(ACE06),OEM,C,522020001000,MZB1124-兰馨-无光源-1头-铜本色-新亚洲风-定制,150.833653735,0.275809,0.324774,0.55012,0.157392,0.039348,0.380363,0.104928,0.118043,0.222972,0.563989,0.091812,0.06558,0.026232,0.052464,0.183624,0.144276,0.026232,0.118044,0.091812,0.013116,0.0905,0.0,0.0
中国区,零售,室内主灯,室内装饰,舞,SKU预测(ACE06),OEM,E,521024026300,MZD9068-88W-TT-舞-3K+57K-韩国金-现代简约,1026.950004255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.700705,118.411801,64.784473,51.450182,77.190919,130.833434,72.194579,92.42550038295
中国区,零售,室内主灯,室内装饰,舞,SKU预测(ACE06),OEM,E,521024026400,MZD690-64W-TT-舞-3K+57K-韩国金-现代简约,830.299995975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.436001,50.323401,41.391542,17.984303,38.308599,43.009542,26.984753,49.8179997585
中国区,零售,室内主灯,室内装饰,舞,SKU预测(ACE06),OEM,E,521020005700,MZD550-44W-TT-舞-3K+57K-韩国金-现代简约,669.300002875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.549797,110.347202,60.98603,38.237392,60.754979,84.867237,57.425938,80.316000345
中国区,零售,室内主灯,室内装饰,舞,SKU预测(ACE06),OEM,E,521020005800,MZD11345-47W-TT-舞-3K+57K-韩国金-现代简约,796.95000483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.185693,140.436295,57.296546,49.133689,49.182206,68.378306,38.173896,79.695000483
中国区,零售,室内主灯,室内装饰,舞,SKU预测(ACE06),OEM,E,521020005900,MZD11231-68W-TT-舞-3K+57K-韩国金-现代简约,951.050003795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.516902,76.364903,41.412024,22.927755,52.220918,53.829429,30.623811,57.0630002277
中国区,零售,室内主灯,室内装饰,欢乐颂,SKU预测(ACE06),OEM,E,521024027300,MZD800-143W-ST-欢乐颂-4000K-19头-黑加金-水晶灯,2696.75000138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.773497,24.153495,19.25245,2.818688,2.34969,3.2361,2.157399,5.39350000276
中国区,零售,室内主灯,室内装饰,欢乐颂,SKU预测(ACE06),OEM,E,521024027400," 
MZD600-121W-ST-欢乐颂-4000K-16头-黑加金--水晶灯",2488.600002875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5968,56.264,26.229844,4.9772,6.297238,6.2215,6.470359,12.443000014375
中国区,零售,室内主灯,室内装饰,欢乐颂,SKU预测(ACE06),OEM,E,521020006400," 
MZD450-53W-ST-欢乐颂-4000K-7头-黑加金--水晶灯",1181.05000322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.540499,22.080495,9.262512,2.670194,4.441775,6.259566,1.889677,7.08630001932
中国区,零售,室内主灯,室内装饰,欢乐颂,SKU预测(ACE06),OEM,E,521020006500," 
MZD9066-40W-ST-欢乐颂-4000K-5头-黑加金--水晶灯",859.050004025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.544699,32.793299,10.867352,4.033793,5.464302,3.693915,3.264388,6.013350028175
